인덱스,누적_용량(Ah),절대값_용량(Ah),전류(A),전압(V),
15852,0.098440985,0.024655237,0.479805908,1.51911377,
15853,0.098574257,0.024788508,0.479805908,1.520032959,
15854,0.098707526,0.024921778,0.479805908,1.520492554,
15855,0.098840797,0.025055048,0.479805908,1.520952148,
15856,0.098974068,0.02518832,0.479743652,1.521564941,
15857,0.09910734,0.025321592,0.479743652,1.521871338,
15858,0.099240609,0.02545486,0.479805908,1.522484131,
15859,0.099373879,0.02558813,0.479743652,1.523096924,
15860,0.09950715,0.025721402,0.479743652,1.523709717,
15861,0.099640416,0.025854668,0.479743652,1.524016113,
15862,0.099773687,0.025987939,0.479805908,1.524475708,
15863,0.099906959,0.02612121,0.479805908,1.525088501,
15864,0.100040229,0.02625448,0.479805908,1.525701294,
15865,0.100173499,0.02638775,0.479805908,1.52600769,
15866,0.100306769,0.02652102,0.479743652,1.526620483,
15867,0.100440036,0.026654287,0.479805908,1.527233276,
15868,0.100573306,0.026787558,0.479805908,1.527539673,
15869,0.100706577,0.026920828,0.479743652,1.528152466,
15870,0.100839849,0.027054101,0.479805908,1.528612061,
15871,0.100973117,0.027187369,0.479743652,1.529224854,
15872,0.101106389,0.02732064,0.479805908,1.529684448,
15873,0.101239659,0.027453911,0.479743652,1.530297241,
15874,0.101372928,0.027587179,0.479805908,1.530756836,
15875,0.101506196,0.027720448,0.479743652,1.531369629,
15876,0.101639468,0.02785372,0.479712524,1.531829224,
15877,0.101772739,0.027986991,0.479743652,1.532288818,
15878,0.10190601,0.028120262,0.479805908,1.533208008,
15879,0.102039278,0.02825353,0.479743652,1.533514404,
15880,0.102172548,0.0283868,0.479743652,1.533820801,
15881,0.102305819,0.028520071,0.479743652,1.534586792,
15882,0.102439091,0.028653343,0.479743652,1.534893188,
15883,0.102572361,0.028786613,0.479805908,1.53565918,
15884,0.10270563,0.028919882,0.479743652,1.535965576,
15885,0.102838901,0.029053153,0.479743652,1.536578369,
15886,0.102972172,0.029186424,0.479712524,1.53734436,
15887,0.103105441,0.029319693,0.479805908,1.537650757,
15888,0.10323871,0.029452962,0.479805908,1.53826355,
15889,0.103371983,0.029586234,0.479805908,1.538723145,
15890,0.103505254,0.029719506,0.479837036,1.539335938,
15891,0.103638524,0.029852775,0.479712524,1.539795532,
15892,0.103771793,0.029986045,0.479743652,1.540101929,
15893,0.103905062,0.030119314,0.479743652,1.54086792,
15894,0.104038332,0.030252584,0.479837036,1.541327515,
15895,0.104171605,0.030385857,0.479868164,1.541940308,
15896,0.104304877,0.030519129,0.479805908,1.542399902,
15897,0.10443815,0.030652402,0.479743652,1.542706299,
15898,0.104571417,0.030785669,0.479805908,1.54347229,
15899,0.10470469,0.030918942,0.479805908,1.544085083,
15900,0.104837962,0.031052214,0.479743652,1.544697876,
15901,0.104971234,0.031185485,0.479743652,1.545004272,
15902,0.105104506,0.031318758,0.479743652,1.545770264,
15903,0.105237776,0.031452027,0.479805908,1.546383057,
15904,0.105371047,0.031585299,0.479743652,1.546689453,
15905,0.105504315,0.031718567,0.479743652,1.547455444,
15906,0.105637584,0.031851836,0.479743652,1.547608643,
15907,0.105770854,0.031985106,0.479805908,1.548374634,
15908,0.105904125,0.032118377,0.479743652,1.548987427,
15909,0.106037395,0.032251647,0.479805908,1.549447021,
15910,0.106170663,0.032384915,0.479805908,1.550059814,
15911,0.106303935,0.032518186,0.479805908,1.550519409,
15912,0.106437206,0.032651457,0.479805908,1.551132202,
15913,0.106570479,0.03278473,0.479805908,1.551591797,
15914,0.10670375,0.032918002,0.479743652,1.55220459,
15915,0.106837023,0.033051275,0.479743652,1.552817383,
15916,0.106970291,0.033184543,0.479805908,1.553276978,
15917,0.107103559,0.033317811,0.479805908,1.553736572,
15918,0.107236834,0.033451085,0.479805908,1.554349365,
15919,0.107370104,0.033584356,0.479743652,1.554962158,
15920,0.107503375,0.033717626,0.479805908,1.555268555,
15921,0.107636646,0.033850897,0.479805908,1.555728149,
15922,0.107769919,0.033984171,0.479743652,1.556647339,
15923,0.107903192,0.034117444,0.479805908,1.557106934,
15924,0.108036463,0.034250715,0.479743652,1.55741333,
15925,0.108169732,0.034383983,0.479743652,1.558179321,
15926,0.108303002,0.034517254,0.479743652,1.558792114,
15927,0.108436269,0.034650521,0.479805908,1.559251709,
15928,0.108569538,0.03478379,0.479743652,1.559864502,
15929,0.108702809,0.03491706,0.479805908,1.560170898,
15930,0.108836082,0.035050333,0.479743652,1.560783691,
15931,0.108969348,0.0351836,0.479805908,1.561549683,
15932,0.109102619,0.035316871,0.479743652,1.562009277,
15933,0.10923589,0.035450142,0.479805908,1.56262207,
15934,0.109369163,0.035583415,0.479743652,1.563081665,
15935,0.109502434,0.035716686,0.479805908,1.563694458,
15936,0.109635705,0.035849957,0.479805908,1.564307251,
15937,0.109768974,0.035983225,0.479743652,1.564766846,
15938,0.109902244,0.036116495,0.479712524,1.565379639,
15939,0.110035513,0.036249764,0.479805908,1.565992432,
15940,0.110168786,0.036383037,0.479805908,1.566452026,
15941,0.110302052,0.036516304,0.479712524,1.566911621,
15942,0.110435324,0.036649575,0.479743652,1.567677612,
15943,0.110568594,0.036782846,0.479743652,1.567984009,
15944,0.110701862,0.036916113,0.479743652,1.56875,
15945,0.110835135,0.037049386,0.479743652,1.569209595,
15946,0.110968403,0.037182655,0.479743652,1.569822388,
15947,0.111101673,0.037315924,0.479743652,1.570435181,
15948,0.111234943,0.037449195,0.479712524,1.571201172,
15949,0.111368213,0.037582465,0.479743652,1.571813965,
15950,0.111501481,0.037715733,0.479805908,1.57227356,
15951,0.11163475,0.037849002,0.479805908,1.572733154,
15952,0.111768018,0.037982269,0.479805908,1.573499146,
15953,0.111901289,0.038115541,0.479805908,1.57395874,
15954,0.112034559,0.038248811,0.479805908,1.574724731,
15955,0.112167833,0.038382085,0.479805908,1.575184326,
15956,0.112301102,0.038515354,0.479743652,1.575950317,
15957,0.112434374,0.038648625,0.479743652,1.57656311,
15958,0.112567646,0.038781898,0.479805908,1.577022705,
15959,0.112700915,0.038915167,0.479805908,1.577635498,
15960,0.112834185,0.039048437,0.479805908,1.578248291,
15961,0.112967456,0.039181708,0.479805908,1.578707886,
15962,0.113100727,0.039314978,0.479743652,1.57916748,
15963,0.113233996,0.039448248,0.479743652,1.579933472,
15964,0.113367268,0.039581519,0.479805908,1.580393066,
15965,0.113500539,0.039714791,0.479743652,1.581159058,
15966,0.113633807,0.039848059,0.479805908,1.581771851,
15967,0.113767078,0.03998133,0.479805908,1.582537842,
15968,0.113900346,0.040114597,0.479743652,1.583150635,
15969,0.114033618,0.04024787,0.479805908,1.583457031,
15970,0.114166889,0.040381141,0.479805908,1.584376221,
15971,0.114300159,0.040514411,0.479805908,1.584835815,
15972,0.114433431,0.040647683,0.479712524,1.585601807,
15973,0.114566697,0.040780949,0.479743652,1.586061401,
15974,0.114699968,0.040914219,0.479743652,1.586827393,
15975,0.114833236,0.041047488,0.479805908,1.587593384,
15976,0.114966506,0.041180758,0.479743652,1.588052979,
15977,0.115099778,0.041314029,0.479805908,1.588512573,
15978,0.115233047,0.041447299,0.479743652,1.589125366,
15979,0.115366317,0.041580568,0.479743652,1.589738159,
15980,0.115499585,0.041713837,0.479743652,1.59050415,
15981,0.115632855,0.041847107,0.479805908,1.591116943,
15982,0.115766127,0.041980378,0.479805908,1.591729736,
15983,0.115899395,0.042113647,0.479743652,1.592495728,
15984,0.116032664,0.042246916,0.479805908,1.592955322,
15985,0.116165935,0.042380187,0.479805908,1.593568115,
15986,0.116299207,0.042513459,0.479743652,1.594334106,
15987,0.11643248,0.042646731,0.479743652,1.594793701,
15988,0.116565751,0.042780002,0.479712524,1.595559692,
15989,0.116699021,0.042913273,0.479743652,1.596172485,
15990,0.116832292,0.043046544,0.479805908,1.596938477,
15991,0.116965564,0.043179815,0.479805908,1.597704468,
15992,0.117098836,0.043313088,0.479805908,1.598317261,
15993,0.117232107,0.043446359,0.479805908,1.599083252,
15994,0.117365379,0.04357963,0.479743652,1.599696045,
15995,0.11739603,0.043610282,0.479743652,1.600002441,
15996,0.117262782,0.000133248,-0.479681396,1.420147705,
15997,0.117129528,0.000266502,-0.479712524,1.414172974,
15998,0.116996276,0.000399755,-0.479681396,1.409577026,
15999,0.116863026,0.000533004,-0.479681396,1.40574707,
16000,0.116729775,0.000666256,-0.479712524,1.401610718,
16001,0.116596524,0.000799506,-0.479712524,1.398546753,
16002,0.116463272,0.000932758,-0.479712524,1.395789185,
16003,0.116330021,0.001066009,-0.479712524,1.392878418,
16004,0.11619677,0.00119926,-0.479712524,1.389814453,
16005,0.116063518,0.001332512,-0.479681396,1.387363281,
16006,0.115930267,0.001465763,-0.479681396,1.384912109,
16007,0.115797015,0.001599015,-0.479712524,1.382767334,
16008,0.115663764,0.001732266,-0.47977478,1.380316162,
16009,0.11553051,0.00186552,-0.479681396,1.37786499,
16010,0.115397259,0.001998771,-0.479712524,1.375720215,
16011,0.115264008,0.002132022,-0.479681396,1.373728638,
16012,0.115130759,0.002265271,-0.47977478,1.371737061,
16013,0.11499751,0.002398521,-0.479650269,1.369745483,
16014,0.114864259,0.002531772,-0.479681396,1.368060303,
16015,0.114731007,0.002665023,-0.47977478,1.366068726,
16016,0.114597757,0.002798273,-0.479712524,1.364230347,
16017,0.114464506,0.002931524,-0.47977478,1.362391968,
16018,0.114331255,0.003064775,-0.479712524,1.360859985,
16019,0.114198002,0.003198028,-0.479681396,1.359021606,
16020,0.114064751,0.003331279,-0.479681396,1.357336426,
16021,0.113931499,0.003464531,-0.479681396,1.355957642,
16022,0.113798248,0.003597782,-0.47977478,1.354272461,
16023,0.113664996,0.003731034,-0.479712524,1.352740479,
16024,0.113531746,0.003864284,-0.47977478,1.351055298,
16025,0.113398494,0.003997536,-0.479712524,1.349523315,
16026,0.113265243,0.004130787,-0.479712524,1.348144531,
16027,0.113131993,0.004264037,-0.479681396,1.346612549,
16028,0.112998744,0.004397287,-0.479712524,1.345233765,
16029,0.112865494,0.004530536,-0.479712524,1.34385498,
16030,0.112732244,0.004663787,-0.479712524,1.342322998,
16031,0.112598993,0.004797038,-0.479681396,1.340944214,
16032,0.112465741,0.00493029,-0.479681396,1.33956543,
16033,0.11233249,0.00506354,-0.479681396,1.338186646,
16034,0.11219924,0.00519679,-0.479712524,1.33696106,
16035,0.112065989,0.005330041,-0.479712524,1.335582275,
16036,0.111932737,0.005463293,-0.479681396,1.334509888,
16037,0.111799486,0.005596544,-0.479712524,1.333131104,
16038,0.111666234,0.005729797,-0.479681396,1.331905518,
16039,0.111532983,0.005863047,-0.479712524,1.330679932,
16040,0.111399733,0.005996297,-0.479650269,1.329147949,
16041,0.111266481,0.006129549,-0.47977478,1.32822876,
16042,0.11113323,0.0062628,-0.479712524,1.327003174,
16043,0.110999979,0.006396051,-0.479712524,1.32562439,
16044,0.110866728,0.006529302,-0.479681396,1.324552002,
16045,0.110733478,0.006662552,-0.479712524,1.323173218,
16046,0.110600228,0.006795802,-0.479681396,1.32210083,
16047,0.110466978,0.006929053,-0.479712524,1.321181641,
16048,0.110333726,0.007062304,-0.47977478,1.319956055,
16049,0.110200476,0.007195554,-0.479712524,1.318883667,
16050,0.110067225,0.007328806,-0.479681396,1.317811279,
16051,0.109933975,0.007462056,-0.479681396,1.316738892,
16052,0.109800723,0.007595307,-0.479681396,1.315819702,
16053,0.109667471,0.007728559,-0.479681396,1.314594116,
16054,0.109534222,0.007861809,-0.479681396,1.31336853,
16055,0.109400972,0.007995058,-0.479712524,1.312296143,
16056,0.109267721,0.00812831,-0.479712524,1.311223755,
16057,0.109134468,0.008261563,-0.479712524,1.310457764,
16058,0.109001216,0.008394814,-0.479681396,1.309232178,
16059,0.108867965,0.008528065,-0.479681396,1.308312988,
16060,0.108734713,0.008661317,-0.479712524,1.307546997,
16061,0.108601461,0.008794569,-0.479712524,1.306474609,
16062,0.108468209,0.008927821,-0.479712524,1.305402222,
16063,0.108334959,0.009061072,-0.479681396,1.304329834,
16064,0.108201709,0.009194321,-0.479712524,1.303563843,
16065,0.108068456,0.009327574,-0.47977478,1.302338257,
16066,0.107935204,0.009460826,-0.479681396,1.301419067,
16067,0.107801953,0.009594078,-0.47977478,1.30034668,
16068,0.107668702,0.009727328,-0.479712524,1.29942749,
16069,0.107535452,0.009860579,-0.479681396,1.298508301,
16070,0.107402199,0.009993831,-0.479712524,1.297895508,
16071,0.10726895,0.01012708,-0.479712524,1.29682312,
16072,0.107135697,0.010260333,-0.479681396,1.295903931,
16073,0.107002444,0.010393586,-0.479712524,1.294984741,
16074,0.106869193,0.010526837,-0.479712524,1.29421875,
16075,0.106735942,0.010660088,-0.479681396,1.293299561,
16076,0.106602691,0.010793339,-0.479712524,1.292380371,
16077,0.106469439,0.010926591,-0.479681396,1.29161438,
16078,0.106336187,0.011059844,-0.479681396,1.290541992,
16079,0.106202934,0.011193096,-0.479681396,1.289929199,
16080,0.106069682,0.011326348,-0.479712524,1.288703613,
16081,0.105936432,0.011459598,-0.479681396,1.287784424,
16082,0.105803182,0.011592848,-0.479712524,1.287171631,
16083,0.105669931,0.011726099,-0.479681396,1.286099243,
16084,0.10553668,0.011859351,-0.479712524,1.285180054,
16085,0.105403431,0.011992599,-0.479681396,1.284414063,
16086,0.105270178,0.012125852,-0.479681396,1.28380127,
16087,0.105136926,0.012259104,-0.479712524,1.28288208,
16088,0.105003674,0.012392356,-0.479712524,1.281962891,
16089,0.104870422,0.012525608,-0.479712524,1.281196899,
16090,0.104737172,0.012658858,-0.479712524,1.280430908,
16091,0.104603923,0.012792108,-0.479712524,1.279664917,
16092,0.104470671,0.012925359,-0.479712524,1.278745728,
16093,0.104337421,0.013058609,-0.479681396,1.278132935,
16094,0.104204173,0.013191857,-0.479681396,1.277060547,
16095,0.104070919,0.013325111,-0.479681396,1.276294556,
16096,0.10393767,0.013458361,-0.479712524,1.275528564,
16097,0.103804418,0.013591613,-0.479712524,1.274609375,
16098,0.103671168,0.013724862,-0.479681396,1.273843384,
16099,0.103537918,0.013858112,-0.479712524,1.273077393,
16100,0.103404667,0.013991363,-0.479681396,1.272158203,
16101,0.103271417,0.014124613,-0.479681396,1.27154541,
16102,0.103138166,0.014257864,-0.479681396,1.270779419,
16103,0.103004916,0.014391114,-0.479712524,1.269860229,
16104,0.102871666,0.014524364,-0.479712524,1.269400635,
16105,0.102738415,0.014657615,-0.479712524,1.268328247,
16106,0.102605165,0.014790865,-0.479712524,1.267715454,
16107,0.102471912,0.014924118,-0.479712524,1.267102661,
16108,0.102338661,0.015057369,-0.479681396,1.26633667,
16109,0.10220541,0.015190621,-0.479681396,1.265570679,
16110,0.102072159,0.015323871,-0.479681396,1.264498291,
16111,0.10193891,0.01545712,-0.479712524,1.263885498,
16112,0.101805657,0.015590373,-0.479712524,1.26281311,
16113,0.101672405,0.015723625,-0.479681396,1.262200317,
16114,0.101539153,0.015856877,-0.479712524,1.261587524,
16115,0.101405901,0.015990129,-0.479712524,1.260821533,
16116,0.101272648,0.016123383,-0.479681396,1.260055542,
16117,0.101139394,0.016256637,-0.479712524,1.259289551,
16118,0.101006145,0.016389885,-0.479681396,1.25852356,
16119,0.100872892,0.016523138,-0.479681396,1.257910767,
16120,0.100739642,0.016656389,-0.479681396,1.256991577,
16121,0.100606392,0.016789638,-0.479681396,1.256378784,
16122,0.100473141,0.016922889,-0.479712524,1.255612793,
16123,0.100339891,0.017056139,-0.479712524,1.254846802,
16124,0.100206643,0.017189388,-0.479712524,1.254080811,
16125,0.100073391,0.017322639,-0.479712524,1.253314819,
16126,0.09994014,0.01745589,-0.479681396,1.252548828,
16127,0.099806888,0.017589143,-0.479712524,1.251936035,
16128,0.099673635,0.017722395,-0.479712524,1.251016846,
16129,0.099540384,0.017855646,-0.479712524,1.250097656,
16130,0.099407129,0.017988901,-0.479681396,1.249331665,
16131,0.099273878,0.018122152,-0.479712524,1.248412476,
16132,0.099140628,0.018255403,-0.479681396,1.247799683,
16133,0.099007375,0.018388656,-0.479681396,1.246880493,
16134,0.098874125,0.018521905,-0.479712524,1.2462677,
16135,0.098740875,0.018655155,-0.479712524,1.245501709,
16136,0.098607625,0.018788405,-0.479712524,1.244735718,
16137,0.098474375,0.018921656,-0.479712524,1.244122925,
16138,0.098341124,0.019054907,-0.47977478,1.243203735,
16139,0.098207875,0.019188155,-0.479712524,1.242437744,
16140,0.098074625,0.019321406,-0.479681396,1.241978149,
16141,0.097941374,0.019454656,-0.479712524,1.24105896,
16142,0.097808121,0.019587909,-0.479712524,1.240139771,
16143,0.09767487,0.01972116,-0.479681396,1.239526978,
16144,0.097541617,0.019854413,-0.479712524,1.238760986,
16145,0.097408365,0.019987665,-0.47977478,1.237688599,
16146,0.097275115,0.020120915,-0.479681396,1.236769409,
16147,0.097141863,0.020254167,-0.479681396,1.23585022,
16148,0.097008611,0.020387419,-0.479681396,1.235390625,
16149,0.096875359,0.020520671,-0.479712524,1.234624634,
16150,0.096742107,0.020653923,-0.479681396,1.233858643,
16151,0.096608857,0.020787173,-0.47977478,1.232939453,
16152,0.096475603,0.020920427,-0.479681396,1.232173462,
16153,0.096342351,0.021053679,-0.47977478,1.231407471,
16154,0.0962091,0.02118693,-0.479712524,1.230488281,
16155,0.096075849,0.021320181,-0.479681396,1.22972229,
16156,0.095942597,0.021453434,-0.479712524,1.228956299,
16157,0.095809347,0.021586683,-0.479681396,1.228343506,
16158,0.095676096,0.021719934,-0.479712524,1.227424316,
16159,0.095542845,0.021853185,-0.479712524,1.226351929,
16160,0.095409594,0.021986436,-0.479712524,1.225739136,
16161,0.095276342,0.022119688,-0.47977478,1.224819946,
16162,0.095143091,0.022252939,-0.479712524,1.224053955,
16163,0.095009839,0.022386191,-0.479712524,1.223134766,
16164,0.09487659,0.02251944,-0.479712524,1.222215576,
16165,0.09474334,0.02265269,-0.479712524,1.221449585,
16166,0.094610091,0.022785939,-0.479712524,1.220530396,
16167,0.094476839,0.022919191,-0.479712524,1.219764404,
16168,0.094343587,0.023052443,-0.47977478,1.219151611,
16169,0.094210337,0.023185693,-0.479681396,1.218232422,
16170,0.094077086,0.023318944,-0.479712524,1.217160034,
16171,0.093943836,0.023452194,-0.47977478,1.216394043,
16172,0.093810583,0.023585447,-0.479712524,1.21578125,
16173,0.093677332,0.023718698,-0.479712524,1.214708862,
16174,0.093544082,0.023851948,-0.479681396,1.213942871,
16175,0.093410831,0.023985199,-0.479712524,1.213023682,
16176,0.093277579,0.024118451,-0.47977478,1.21225769,
16177,0.093144328,0.024251702,-0.479712524,1.211185303,
16178,0.093011076,0.024384954,-0.479681396,1.210266113,
16179,0.092877825,0.024518205,-0.479681396,1.209193726,
16180,0.092744575,0.024651456,-0.479712524,1.208580933,
16181,0.092611324,0.024784707,-0.479681396,1.207661743,
16182,0.092478073,0.024917957,-0.479681396,1.206895752,
16183,0.092344825,0.025051205,-0.479681396,1.205823364,
16184,0.092211574,0.025184456,-0.479681396,1.205057373,
16185,0.092078322,0.025317708,-0.479712524,1.204138184,
16186,0.091945069,0.025450961,-0.479712524,1.203218994,
16187,0.091811818,0.025584212,-0.47977478,1.202146606,
16188,0.091678566,0.025717464,-0.479681396,1.201380615,
16189,0.091545316,0.025850715,-0.479712524,1.200461426,
16190,0.091412066,0.025983964,-0.479712524,1.199542236,
16191,0.091278815,0.026117215,-0.479681396,1.198623047,
16192,0.091145564,0.026250466,-0.479712524,1.197703857,
16193,0.091012314,0.026383716,-0.479712524,1.196784668,
16194,0.090879063,0.026516967,-0.479712524,1.195865479,
16195,0.09074581,0.02665022,-0.479712524,1.194946289,
16196,0.090612559,0.026783471,-0.479712524,1.1940271,
16197,0.090479308,0.026916722,-0.479712524,1.192954712,
16198,0.090346058,0.027049973,-0.479681396,1.192035522,
16199,0.090212807,0.027183223,-0.479650269,1.191116333,
16200,0.090079555,0.027316476,-0.479712524,1.189890747,
16201,0.089946305,0.027449726,-0.479681396,1.189277954,
16202,0.089813053,0.027582977,-0.479712524,1.188052368,
16203,0.089679804,0.027716226,-0.479681396,1.187133179,
16204,0.089546554,0.027849477,-0.479681396,1.186213989,
16205,0.089413304,0.027982726,-0.479712524,1.1852948,
16206,0.089280054,0.028115977,-0.479681396,1.184222412,
16207,0.089146803,0.028249227,-0.479681396,1.183150024,
16208,0.089013551,0.028382479,-0.479712524,1.181924438,
16209,0.088880301,0.028515729,-0.479681396,1.181158447,
16210,0.088747049,0.028648981,-0.479681396,1.18008606,
16211,0.088613798,0.028782232,-0.479712524,1.179013672,
16212,0.088480546,0.028915484,-0.47977478,1.178094482,
16213,0.088347293,0.029048737,-0.479712524,1.177175293,
16214,0.088214041,0.029181989,-0.479712524,1.175949707,
16215,0.088080791,0.029315239,-0.479681396,1.175030518,
16216,0.08794754,0.02944849,-0.479712524,1.174111328,
16217,0.087814289,0.029581741,-0.479681396,1.172732544,
16218,0.087681035,0.029714995,-0.479681396,1.171660156,
16219,0.087547786,0.029848244,-0.479712524,1.170587769,
16220,0.087414533,0.029981497,-0.479681396,1.169515381,
16221,0.087281282,0.030114748,-0.479681396,1.168596191,
16222,0.08714803,0.030248,-0.47977478,1.167523804,
16223,0.087014779,0.030381251,-0.479712524,1.166451416,
16224,0.086881526,0.030514504,-0.479712524,1.165379028,
16225,0.086748274,0.030647756,-0.479712524,1.164153442,
16226,0.086615023,0.030781007,-0.479681396,1.163234253,
16227,0.086481771,0.030914259,-0.479712524,1.162008667,
16228,0.08634852,0.03104751,-0.479712524,1.160629883,
16229,0.086215269,0.031180762,-0.479681396,1.159404297,
16230,0.086082019,0.031314011,-0.479712524,1.158331909,
16231,0.085948767,0.031447263,-0.479712524,1.15741272,
16232,0.085815516,0.031580515,-0.479712524,1.156033936,
16233,0.085682263,0.031713767,-0.479681396,1.15480835,
16234,0.085549013,0.031847017,-0.47977478,1.15388916,
16235,0.085415761,0.031980269,-0.47977478,1.152510376,
16236,0.085282511,0.032113519,-0.479681396,1.151437988,
16237,0.08514926,0.03224677,-0.479681396,1.150059204,
16238,0.08501601,0.03238002,-0.479681396,1.148986816,
16239,0.084882762,0.032513269,-0.479712524,1.14776123,
16240,0.084749512,0.032646518,-0.479712524,1.146382446,
16241,0.08461626,0.03277977,-0.479712524,1.145003662,
16242,0.084483006,0.032913025,-0.479712524,1.144084473,
16243,0.084349754,0.033046276,-0.47977478,1.142705688,
16244,0.084216504,0.033179526,-0.479681396,1.141326904,
16245,0.084083254,0.033312777,-0.479681396,1.140254517,
16246,0.08395,0.03344603,-0.479712524,1.138722534,
16247,0.083816747,0.033579283,-0.479712524,1.137496948,
16248,0.083683497,0.033712533,-0.479681396,1.136271362,
16249,0.083550249,0.033845781,-0.479681396,1.134892578,
16250,0.083416998,0.033979032,-0.479681396,1.133513794,
16251,0.083283744,0.034112286,-0.479681396,1.13213501,
16252,0.08315049,0.03424554,-0.479712524,1.130603027,
16253,0.083017239,0.034378791,-0.479712524,1.129071045,
16254,0.08288399,0.03451204,-0.479681396,1.127692261,
16255,0.082750742,0.034645288,-0.479681396,1.126466675,
16256,0.082617493,0.034778537,-0.479681396,1.124934692,
16257,0.082484243,0.034911787,-0.47977478,1.123555908,
16258,0.082350992,0.035045038,-0.479681396,1.122023926,
16259,0.082217741,0.035178289,-0.479712524,1.120491943,
16260,0.08208449,0.03531154,-0.479712524,1.118959961,
16261,0.08195124,0.03544479,-0.479650269,1.117427979,
16262,0.081817991,0.035578039,-0.479681396,1.115742798,
16263,0.081684742,0.035711289,-0.479681396,1.114364014,
16264,0.081551493,0.035844537,-0.479681396,1.112678833,
16265,0.081418238,0.035977792,-0.479712524,1.111146851,
16266,0.081284988,0.036111042,-0.479712524,1.10946167,
16267,0.08115174,0.03624429,-0.479681396,1.107623291,
16268,0.081018489,0.036377541,-0.479681396,1.10593811,
16269,0.080885238,0.036510792,-0.479712524,1.10425293,
16270,0.080751986,0.036644044,-0.479681396,1.102414551,
16271,0.080618735,0.036777295,-0.479681396,1.10072937,
16272,0.080485486,0.036910545,-0.479681396,1.098890991,
16273,0.080352235,0.037043796,-0.47977478,1.097205811,
16274,0.080218982,0.037177048,-0.479712524,1.095061035,
16275,0.08008573,0.0373103,-0.479712524,1.093222656,
16276,0.079952479,0.037443551,-0.47977478,1.091231079,
16277,0.07981923,0.0375768,-0.479681396,1.089086304,
16278,0.079685979,0.037710051,-0.479681396,1.087247925,
16279,0.079552729,0.037843302,-0.479681396,1.085256348,
16280,0.079419477,0.037976554,-0.479681396,1.082805176,
16281,0.079286225,0.038109805,-0.479681396,1.080813599,
16282,0.079152976,0.038243055,-0.479712524,1.078668823,
16283,0.079019726,0.038376304,-0.479681396,1.07637085,
16284,0.078886475,0.038509555,-0.47977478,1.074072876,
16285,0.078753225,0.038642805,-0.479712524,1.071621704,
16286,0.078619973,0.038776057,-0.479681396,1.068864136,
16287,0.078486723,0.038909307,-0.479681396,1.066412964,
16288,0.078353472,0.039042559,-0.47977478,1.063808594,
16289,0.078220223,0.039175807,-0.479681396,1.061204224,
16290,0.078086973,0.039309058,-0.479681396,1.058293457,
16291,0.077953722,0.039442308,-0.479681396,1.055229492,
16292,0.077820471,0.039575559,-0.479712524,1.051705933,
16293,0.077687221,0.039708809,-0.479681396,1.048641968,
16294,0.077553972,0.039842058,-0.479681396,1.045271606,
16295,0.077420722,0.039975309,-0.479712524,1.041288452,
16296,0.07728747,0.04010856,-0.479712524,1.037611694,
16297,0.077154221,0.040241809,-0.479681396,1.033475342,
16298,0.077020969,0.040375062,-0.479681396,1.028726196,
16299,0.076887717,0.040508313,-0.479712524,1.023670654,
16300,0.076754465,0.040641565,-0.479681396,1.018308716,
16301,0.076621214,0.040774816,-0.479712524,1.012333984,
16302,0.076487964,0.040908066,-0.479681396,1.005440063,
16303,0.076354713,0.041041317,-0.479712524,0.997626953,
16304,0.076221464,0.041174566,-0.479681396,0.988588257,
16305,0.076088215,0.041307816,-0.479712524,0.97786438,
16306,0.075954965,0.041441065,-0.479712524,0.964689331,
16307,0.075821713,0.041574317,-0.47977478,0.948756714,
16308,0.075688461,0.041707569,-0.479712524,0.929300537,
16309,0.075555211,0.041840819,-0.479681396,0.905401611,
16310,0.075421961,0.041974069,-0.479712524,0.875374756,
16311,0.07528871,0.04210732,-0.479681396,0.837687988,
16312,0.075155458,0.042240572,-0.479650269,0.790656128,
16313,0.075022208,0.042373822,-0.479681396,0.732900391,
16314,0.074954249,0.042441781,-0.479712524,0.699349976,
16315,0.074954249,0,0,1.137650146,
16316,0.075087516,0.000133267,0.479805908,1.320415649,
16317,0.075220785,0.000266536,0.479712524,1.331292725,
16318,0.075354056,0.000399807,0.479743652,1.338799438,
16319,0.075487323,0.000533074,0.479743652,1.345080566,
16320,0.075620591,0.000666342,0.479743652,1.350442505,
16321,0.07575386,0.000799611,0.479743652,1.355038452,
16322,0.075887127,0.000932878,0.479743652,1.359021606,
16323,0.076020396,0.001066147,0.479743652,1.362851563,
16324,0.076153666,0.001199417,0.479712524,1.366375122,
16325,0.076286935,0.001332686,0.479712524,1.369592285,
16326,0.076420202,0.001465954,0.479743652,1.372809448,
16327,0.076553472,0.001599223,0.479805908,1.375413818,
16328,0.076686741,0.001732492,0.479805908,1.378171387,
16329,0.07682001,0.001865761,0.479805908,1.380622559,
16330,0.076953279,0.00199903,0.479743652,1.38307373,
16331,0.077086548,0.002132299,0.479805908,1.385371704,
16332,0.077219819,0.00226557,0.479805908,1.387669678,
16333,0.077353091,0.002398842,0.479805908,1.389814453,
16334,0.077486363,0.002532115,0.479805908,1.391959229,
16335,0.077619631,0.002665382,0.479743652,1.393950806,
16336,0.077752902,0.002798653,0.479743652,1.395942383,
16337,0.077886172,0.002931924,0.479743652,1.397627563,
16338,0.078019441,0.003065193,0.479743652,1.399465942,
